source_genesymbol	is_directed	target_genesymbol
PPM1A	1	PRKAG1
MBD1	1	SETDB1
MAPKAPK2	1	HSPB1
E2F1	1	HIC1
HIC1	1	E2F1
SMARCA4	1	HIC1
RNF8	1	RNF168
SOCS3	1	TRAF6
TRAF6	1	SOCS3
SOCS3	1	MAPK8IP1
MAPK3	1	MAP2K2
MAP2K2	1	MAPK3
MAPK8	1	BMF
IRS1	1	MAPK8
MAPK8	1	IRS1
MAPK8	1	MAPK8IP1
MAPK8IP1	1	MAPK8
CASP5	1	IL18
CASP5	1	IL1B
MAPK8	1	BAX
MAPK1	1	MAP2K1
MAP2K1	1	MAPK1
AKT1	1	TBC1D1
TBC1D4	1	AKT1
AKT1	1	TBC1D4
PPM1D	1	ATM
PARP1	1	XRCC1
PARP1	1	APTX
HSP90AA1	1	SMYD2
SMYD2	1	TP53
SETD1A	1	BCL2L11
CXCL9	1	CXCR3
SETD2	1	HIST1H3H
CCL5	1	CCR5
NSD1	1	HIST1H3H
CCR5	1	CCL8
CCL8	1	CCR5
SMYD2	1	HIST1H3H
CCL4	1	CCR5
IL6	1	IL6ST
SETDB2	1	HIST1H3H
MAVS	1	IKBKB
KMT2E	1	HIST1H3H
PARP1	1	HIST1H1A
RIOX1	1	SP7
FKBP8	1	BCL2L1
FKBP8	1	BCL2
TP53	1	RECQL4
MYC	1	RIOX2
GSK3A	1	BCL3
CTBP1	1	ELK3
SETD7	1	HIST1H3H
PPM1D	1	CHEK2
PRDM2	1	HIST1H3H
DOT1L	1	HIST1H3H
KMT5A	1	HIST1H4C
BIRC2	1	DIABLO
DIABLO	1	BIRC2
ATG16L1	1	CLTC
BIRC3	1	DIABLO
DIABLO	1	BIRC3
CASP3	1	ATG4D
FADD	1	ATG5
ATG5	1	FADD
ATG4D	1	GABARAPL1
BIRC5	1	DIABLO
DIABLO	1	BIRC5
FADD	1	RIPK1
RIPK1	1	FADD
EGR1	1	TOPBP1
E2F1	1	PPM1D
E2F1	1	MAP3K5
HTRA2	1	BIRC6
BIRC6	1	HTRA2
HTRA2	1	BIRC3
BIRC3	1	HTRA2
HTRA2	1	BIRC2
BIRC2	1	HTRA2
ATG4B	1	GABARAPL1
HTRA2	1	XIAP
ATG4B	1	GABARAP
BIRC6	1	DIABLO
DIABLO	1	BIRC6
CASP7	1	DFFA
BNIP3L	1	GABARAPL1
ATG4A	1	GABARAPL2
CASP3	1	IKBKB
CASP3	1	RELA
CASP3	1	EIF4B
ATG4B	1	GABARAPL2
ATM	1	IKBKG
IKBKG	1	ATM
BIRC2	1	CASP7
BIRC3	1	CASP7
ATM	1	H2AFX
H2AFX	1	MDC1
MDC1	1	H2AFX
CASP3	1	CTNNB1
CASP3	1	EIF2A
BIRC5	1	CASP9
CASP3	1	GORASP1
PRKN	1	VDAC1
EGFR	1	GRB2
GRB2	1	EGFR
CASP3	1	ROCK1
ROCK1	1	CASP3
TAB2	1	TRAF6
TRAF6	1	TAB2
MAP3K7	1	TAB1
TAB1	1	MAP3K7
BIRC3	1	CASP9
CASP3	1	BIRC6
BIRC6	1	CASP3
PINK1	1	BECN1
WDFY3	1	ATG12
CASP3	1	CASP7
MAP3K7	1	TAB2
TAB2	1	MAP3K7
MAP3K5	1	DAXX
DAXX	1	MAP3K5
FAS	1	DAXX
DAXX	1	FAS
WDFY3	1	SQSTM1
BCL2L2	1	BAK1
CASP7	1	PARP1
DFFA	1	CASP3
CASP3	1	DFFA
EGFR	1	EGF
EGF	1	EGFR
BCL2L2	1	BAX
VMP1	1	BECN1
TRAF2	1	MAP3K5
MAP3K5	1	TRAF2
BIRC6	1	CASP7
RPS6KA3	1	TSC2
RPS6KA1	1	TSC2
MAPK3	1	TSC2
ATG7	1	ATG5
PRKACA	1	MAP1LC3B
IL1A	1	IL1R1
BECN1	1	AMBRA1
AMBRA1	1	BECN1
RAB7A	1	FYCO1
IKBKB	1	TRAF2
TRAF2	1	IKBKB
TP53	1	FASLG
DAP3	1	CYCS
SUPT20H	1	ATG9A
EIF4G2	1	XIAP
RAB33B	1	ATG16L1
EIF4G2	1	BIRC2
BAK1	1	HTRA2
BAX	1	ENDOG
EIF4G2	1	APAF1
CASP2	1	GOLGA3
LMNA	1	CASP6
CASP6	1	LMNA
BAK1	1	ENDOG
CISD2	1	BCL2
BID	1	BCL2L2
BCL2L2	1	BAD
BAD	1	BCL2L2
BBC3	1	BCL2L2
BCL2L11	1	BCL2L2
BCL2L11	1	BCL2
BCL2	1	BCL2L11
BID	1	BCL2L1
BCL2L1	1	BID
BCL2L11	1	BCL2L1
BCL2L1	1	BCL2L11
BCL2	1	BAK1
BCL2L11	1	BAK1
BCL2L1	1	BAK1
BAK1	1	BCL2L1
TP53	1	BCL6
BCL6	1	TP53
SP1	1	GDF15
TP53	1	RAD51
PIDD1	1	RIPK1
PIDD1	1	CRADD
CRADD	1	RIPK1
RIPK1	1	CRADD
CRADD	1	CASP2
CASP2	1	TRAF2
TRAF2	1	RIPK1
RIPK1	1	TRAF2
RIPK1	1	TRADD
TRADD	1	RIPK1
TP53	1	HIC1
TP53	1	HSP90AB1
TP53	1	HSPA8
TP53	1	LGALS3
TP53	1	LIF
TP53	1	MAD1L1
TP53	1	RNF144B
TP53	1	IGFBP3
TP53	1	IRF5
TP53	1	KRT8
HMGB1	1	BECN1
BECN1	1	HMGB1
CDK1	1	PIK3C3
MCL1	1	BECN1
CDK5	1	PIK3C3
TNFAIP3	1	BECN1
TRAF6	1	BECN1
DYNLL1	1	AMBRA1
ULK1	1	DYNLL1
ULK1	1	AMBRA1
MAPK1	1	RPTOR
ULK1	1	DAPK3
FBXO5	1	ANAPC11
PIN1	1	FBXO5
PLK1	1	FBXO5
CDK1	1	FBXO5
BTRC	1	FBXO5
BCL6	1	ZBTB17
UBE2M	1	RBX1
RBX1	1	UBE2M
BCL6	1	ATR
ZBTB17	1	CDKN1A
UBE2M	1	CUL2
OS9	1	EGLN1
OS9	1	EGLN3
HIF1A	1	EGLN1
EGLN1	1	HIF1A
HIF1A	1	EGLN3
EGLN3	1	HIF1A
HIF1A	1	EGLN2
EGLN2	1	HIF1A
VHL	1	HIF1A
RUNX3	1	CD4
MYB	1	GATA3
BRCA1	1	PALB2
PALB2	1	BRCA1
RUNX1	1	CD4
EP300	1	MYB
CREBBP	1	MYB
MYB	1	COL1A2
MYB	1	COL1A1
PAXIP1	1	ATM
NLK	1	MYB
PIN1	1	BCL6
TP53BP1	1	PAXIP1
PAXIP1	1	TP53BP1
PER1	1	ATM
TIMELESS	1	ATR
STAT1	1	MDC1
SSBP1	1	TP53
GSK3B	1	MDM2
SIRT1	1	PER2
RORA	1	ARNTL
RORB	1	ARNTL
RORC	1	ARNTL
PARP1	1	HIF1A
ARNTL	1	NR1D1
NR1D1	1	ARNTL
PER1	1	ARNTL
PER2	1	ARNTL
NR1D2	1	ARNTL
PER3	1	ARNTL
CAND1	1	CUL1
UBE2M	1	CUL1
GLRX	1	ACTA1
GAPDH	1	EDN1
SMAD2	1	GNRHR
SMAD3	1	GNRHR
JUN	1	PTGS2
GLRX	1	GAPDH
SMAD4	1	GNRHR
NR5A1	1	GNRHR
GLRX	1	IRF3
DKK1	1	LRP6
SIRT6	1	RELA
DKK1	1	LRP5
WNT5A	1	FZD5
COPS5	1	MYC
COPS5	1	HIF1A
COPS5	1	MDM2
COPS5	1	JUN
COPS5	1	CDKN1B
NKRF	1	NFKB2
NKRF	1	NFKB1
NKRF	1	RELA
NKRF	1	REL
TWIST1	1	TIMP1
TWIST1	1	CDH1
TWIST1	1	RELA
AKT2	1	TWIST1
TWIST1	1	AKT2
GSK3B	1	FRAT1
FRAT1	1	GSK3B
FRAT2	1	GSK3B
GSK3B	1	FRAT2
ATM	1	WRN
CSNK2A1	1	CTNNB1
ATM	1	UPF1
ATM	1	TRAF6
ATM	1	RPA1
KAT5	1	AR
KAT5	1	MYC
PML	1	KAT5
PPP5C	1	ATM
MIR22HG	1	MYCBP
MTNR1A	1	GNAQ
MTNR1A	1	GNAI3
GNAI2	1	MTNR1A
MTNR1A	1	GNAI2
CDK11A	1	EIF3F
CDK11B	1	EIF3F
DDB2	1	CDKN1A
PPM1D	1	H2AFX
ABL1	1	TERT
TP53	1	MIR17HG
PRKACA	1	HIST1H3H
SMARCB1	1	MYC
RB1	1	HIF1A
HDAC3	1	TRIM28
STAT3	1	TRIM28
TRIM28	1	STAT3
TRIM28	1	TBL1XR1
RB1	1	E2F1
E2F1	1	RB1
E2F1	1	PTTG1
KLF6	1	PTTG1
E2F6	1	UXT
NSMCE2	1	TERF1
NSMCE2	1	TERF2IP
NSMCE2	1	TERF2
NSMCE2	1	TINF2
CDC73	1	MYC
GSK3B	1	FOSL1
AURKA	1	HDAC6
HDAC6	1	HSP90B1
EP300	1	HDAC6
HDAC6	1	CTTN
HDAC6	1	TUBA4B
KDM4A	1	AR
KDM4A	1	HIST1H1E
TRIM8	1	SOCS1
RECQL5	1	RAD51
MARCH5	1	DDX58
ZBTB4	1	CDKN1A
DDX5	1	TP53
DTX3L	1	HIST1H4C
DDX5	1	HDAC1
IKBKE	1	NFKBIA
NFKBIZ	1	STAT3
GATA3	1	IL10
ATF1	1	IL10
JAK1	1	STAT3
KDM5D	1	HIST1H3H
KDM5B	1	HIST1H3H
KDM5C	1	HIST1H3H
ASH1L	1	HIST1H3H
KDM5A	1	HIST1H3H
PLK1	1	PKMYT1
PKMYT1	1	PLK1
CHUK	1	NFKB2
TNFSF14	1	LTBR
MAP3K14	1	RCAN1
MAP3K14	1	RELA
CD40LG	1	CD40
TNFSF13B	1	MAP3K14
LTA	1	TNFRSF1A
TNFRSF1A	1	LTA
LTBR	1	LTB
LTB	1	LTBR
LTBR	1	MAP3K14
MAP3K14	1	STAT3
BCL3	1	NFKB2
NFKB2	1	BCL3
STAT3	1	JUNB
NFKB1	1	BCL3
BCL3	1	NFKB1
STAT3	1	KLF4
STAT3	1	EGR1
STAT3	1	GMCL1
STAT3	1	PIM1
STAT3	1	PRDM1
CDK2	1	FOXO1
FOXO3	1	BCL2L11
TP53	1	EP300
EP300	1	TP53
CTNNB1	1	FOXO1
NRG1	1	ERBB2
CD40	1	TRAF2
TRAF2	1	CD40
ERBB3	1	GRB7
FOXO1	1	KLF4
AKT1	1	FOXO3
AKT1	1	FOXO4
FOXO4	1	AKT1
FOXO3	1	SCP2
FOXO1	1	G6PC
SKP2	1	FOXO1
NFKB1	1	CREBBP
CREBBP	1	NFKB1
USP7	1	FOXO1
SIRT1	1	FOXO1
KL	1	INSR
CREBBP	1	RELB
NR1I2	1	FOXO1
FOXO1	1	NR1I2
KL	1	IGF1R
CTNNB1	1	FOXO4
CTNNB1	1	FOXO3
EP300	1	HIST1H3H
AKT1	1	EP300
CHUK	1	CREBBP
CREBBP	1	CHUK
CSNK2A1	1	NOLC1
NOLC1	1	CSNK2A1
ULK1	1	BECN1
BECN1	1	PIK3C3
BAX	1	BAK1
BAK1	1	BAX
PRMT5	1	HIST1H4C
APC2	1	CTNNB1
PRMT5	1	H2AFZ
HDAC2	1	H2AFZ
HDAC2	1	HIST1H2BJ
MST1	1	HIST1H2BJ
SIRT1	1	SUV39H1
HDAC2	1	HIST1H3H
SIAH1	1	CTNNB1
HDAC2	1	HIST1H4C
USP22	1	H2AFZ
CTSL	1	HIST1H3H
H2AFX	1	TP53BP1
MAP3K7	1	TRAF2
TRAF2	1	MAP3K7
HSPB1	1	SP1
HSPB1	1	UBE2N
HSPB1	1	PRKD1
PRKD1	1	HSPB1
ATM	1	ZC3H18
ATM	1	CHAMP1
ATM	1	SLTM
ATM	1	SLU7
ATM	1	DNTTIP2
GSK3A	1	LRP6
SETD7	1	TAF10
SETD7	1	TP53
DFFA	1	DFFB
DFFB	1	DFFA
RCOR1	1	KDM1A
NKIRAS1	1	NFKBIA
PTEN	1	E2F1
E2F1	1	RAD51
BACH1	1	NFE2L2
BACH1	1	NQO1
NKIRAS2	1	NFKBIB
GSK3B	1	CTNNB1
TP53	1	SIAH1
MAPK3	1	BCL2L11
MAPK1	1	BCL2L11
DDIT3	1	BCL2L11
DDIT3	1	ITGAM
DDIT3	1	FOSL1
CASP8	1	CASP7
BID	1	CASP8
CASP8	1	BID
NGF	1	NTRK1
NTRK1	1	NGF
CEBPB	1	RUNX2
CASP7	1	CASP9
CASP9	1	CASP7
MAPK3	1	CEBPB
MAPK1	1	CEBPB
ACAA2	1	BNIP3
BNIP3	1	RHEB
RHEB	1	BNIP3
BMI1	1	CDKN2A
CSNK1A1	1	CREB1
ATR	1	UPF1
BCL2L1	1	BAD
BAD	1	BCL2L1
ING1	1	CDKN1A
ATM	1	SRSF1
ATM	1	NABP2
KDM3A	1	AR
FADD	1	CASP10
CASP10	1	FADD
CFLAR	1	FADD
FADD	1	CFLAR
CASP3	1	CASP6
CASP6	1	CASP3
FOXO3	1	FASLG
SIRT1	1	FOXO3
FOXO3	1	CDKN1B
FOXO3	1	GADD45A
ATM	1	FBXO31
PRMT5	1	HIST1H3H
BCL2	1	BAD
BAD	1	BCL2
BCL2	1	BAX
BAX	1	BCL2
BAX	1	BCL2L1
BCL2L1	1	BAX
STAT6	1	RETNLB
STAT6	1	CLEC7A
STAT6	1	CHIA
JAK1	1	IL4R
IL4R	1	JAK1
RPS6KA4	1	FOS
IL4	1	IL4R
USP17L2	1	CDC25A
IL4R	1	JAK3
JAK3	1	IL4R
NEK11	1	CDC25A
JAK2	1	IL3RA
IL3RA	1	JAK2
AKT1	1	SMARCC1
PDPK1	1	PRKCA
PRKCA	1	PDPK1
STAT6	1	THY1
STAT6	1	NFIL3
ARG1	1	STAT6
STAT6	1	ARG1
STAT1	1	FASLG
PIAS4	1	STAT1
PCNA	1	DNMT1
STAT1	1	IRGC
STAT6	1	GATA3
MAPK3	1	RPS6KA5
FOXO3	1	PINK1
ISG15	1	STAT1
STAT1	1	ISG15
IKBKB	1	NFKB1
NFKB1	1	IKBKB
MAP3K8	1	MAP2K1
MAP3K8	1	MAP2K2
KMT5B	1	HIST3H3
TIRAP	1	BTK
BTK	1	TIRAP
KMT5C	1	HIST1H4C
MAP3K8	1	MAP2K3
SIRT7	1	POLR1B
PDK1	1	SGK1
SGK1	1	FOXO1
MTNR1A	1	MAPK1
KAT5	1	TP53
MDM2	1	KAT5
CDK1	1	KAT5
EIF2S1	1	EIF2AK2
EIF2AK2	1	EIF2S1
EIF2AK4	1	EIF2S1
DDX58	1	MAVS
MAVS	1	DDX58
IRF3	1	TBK1
TBK1	1	IRF3
EIF2AK1	1	EIF2S1
JUN	1	MAPK8
MAPK8	1	JUN
CAPN1	1	ATG5
HSPA5	1	ERN2
HSPA5	1	EIF2AK3
EIF2AK3	1	HSPA5
EIF2AK3	1	NFE2L2
EIF2AK3	1	BIRC3
EIF2AK3	1	BIRC2
EIF2AK3	1	SLC7A1
EIF2AK3	1	ATF4
MAP2K6	1	MAPK11
CDK5RAP3	1	CDK1
CDK5RAP3	1	CHEK1
ERN1	1	HSPA5
HSPA5	1	ERN1
SIRT1	1	NBN
TIMD4	1	HAVCR1
HSPA5	1	ATF6
JAK2	1	GHR
GHR	1	JAK2
JAK2	1	PRLR
PRLR	1	JAK2
JAK2	1	LEPR
LEPR	1	JAK2
JAK2	1	IL5RA
IL5RA	1	JAK2
FOS	1	NFAT5
JUN	1	NFAT5
NFAT5	1	GBGT1
PIAS4	1	IKBKG
SOCS3	1	CSF3R
CSF3R	1	SOCS3
PARP1	1	PIAS4
SOCS3	1	LIFR
SOCS3	1	IL6R
CREB1	1	CRTC2
CRTC2	1	CREB1
CREB1	1	CREBBP
CREBBP	1	CREB1
PRKN	1	SYT11
PRKN	1	GPR37
PRKN	1	AIMP2
CAPN2	1	ATG5
BAG2	1	STUB1
CSNK1E	1	DVL1
CSNK1D	1	PER2
AKT1	1	ZFP36L1
IRF1	1	TNFSF10
IRF1	1	CASP8
PARP1	1	CHD1L
IRF1	1	HIST1H2BD
IRF1	1	PCNA
KAT5	1	HIST1H3H
KAT5	1	H2AFZ
KAT5	1	HIST1H4C
SIRT1	1	KAT5
RPS6KA4	1	CREB1
CREBBP	1	HIST1H3H
EP300	1	HIST1H2BJ
EP300	1	H2AFZ
EHMT2	1	HIST1H3H
EHMT1	1	HIST1H3H
SETDB1	1	HIST1H3H
KAT6A	1	HIST1H3H
EHMT2	1	DNMT3B
EHMT2	1	DNMT3A
JARID2	1	EHMT1
EHMT1	1	CCND1
KDM6A	1	HIST1H3H
KDM6B	1	HIST1H3H
KDM6A	1	RB1
TRDMT1	1	CCPG1
KDM1A	1	HIST1H3H
UHRF1	1	DNMT1
TRIM28	1	STAT1
H2AFX	1	KAT2A
TRIM28	1	HDAC1
HDAC1	1	TRIM28
HDAC2	1	STAT3
KAT2A	1	HIST1H3H
MEN1	1	KMT2A
KMT2A	1	MEN1
MEN1	1	HOXC6
MEN1	1	HOXC8
PHF8	1	HIST1H3H
SETD1A	1	HIST1H3H
SETD1B	1	HIST1H3H
KMT2A	1	HIST1H3H
GZMA	1	SET
SIRT1	1	RELA
GZMA	1	IL1B
SET	1	NME1
SIRT1	1	RELB
SIRT1	1	NFKBIA
GZMB	1	TUBA4B
MEN1	1	HOXC9
PRMT6	1	HIST1H3H
DZIP3	1	H2AFZ
BMI1	1	RNF2
MEN1	1	TERT
STAT1	1	CREBBP
CREBBP	1	STAT1
CREBBP	1	MMP9
FOXO1	1	TRIM63
SIRT6	1	HIST1H3H
GZMA	1	APEX1
GZMA	1	HMGB2
STAT1	1	IRF8
IL10	1	NFKB1
EP300	1	RECQL4
PAF1	1	SUV39H1
JAK2	1	HIST1H3H
USP16	1	H2AFZ
PHF1	1	SUZ12
HELLS	1	DNMT3L
HELLS	1	DNMT1
HELLS	1	HOXC8
HELLS	1	HOXC6
HSPB1	1	AR
AR	1	HSPB1
HSPB1	1	PRKCD
PRKCD	1	HSPB1
HIF1A	1	BNIP3
SP1	1	BNIP3L
EGFR	1	TGFA
TGFA	1	EGFR
DZIP3	1	SSRP1
PRKCA	1	MAPK1
PRKCA	1	MAPK3
GLRX	1	IKBKB
CHUK	1	HIST1H3H
EP300	1	BCL6
EGFR	1	SRC
SRC	1	EGFR
CYLD	1	IKBKG
IKBKG	1	CYLD
HOXA10	1	FOXO1
AR	1	FOXO1
FOXO1	1	AR
AR	1	FOXO3
CEBPB	1	FOXO1
FOXO1	1	IGFBP1
PRKDC	1	TRIM28
ATM	1	AVEN
AVEN	1	ATM
MAPK11	1	ATF2
PPARA	1	FOXO1
PPM1D	1	MDM2
SLC2A4RG	1	MEF2A
PPARA	1	LPL
FOXO1	1	PPARG
MEF2A	1	SLC2A4
FOXO1	1	NCOR2
FOXO1	1	MAML1
BIRC2	1	IKBKG
IKBKG	1	BIRC2
RPS6KB1	1	MTOR
MTOR	1	RPS6KB1
GSK3B	1	MAP3K1
INSIG1	1	SERBP1
DUSP22	1	MAPK10
ITCH	1	CFLAR
TXN	1	NFKB1
APEX1	1	FOSL1
PRMT1	1	MRE11
BLM	1	FANCD2
FANCD2	1	BLM
FAAP24	1	FANCM
PLK1	1	STAG2
PLK1	1	RAD21
WAPL	1	RAD21
MCPH1	1	SMARCC2
ATR	1	SMARCC2
GRB2	1	SOS1
SOS1	1	GRB2
FANCC	1	BLM
HMGN1	1	ATM
KAT2B	1	EP300
E2F1	1	DTL
FANCD2	1	FANCL
FANCL	1	FANCD2
FANCI	1	FANCL
FANCL	1	FANCI
CREBBP	1	KAT2B
KAT2B	1	CREBBP
CREBBP	1	WRN
NAP1L1	1	HIST1H2BJ
PCNA	1	CHAF1B
PARP1	1	KDM5B
EP300	1	WRN
SIRT1	1	WRN
HDAC1	1	TP53
ADRM1	1	UCHL5
SIRT1	1	XRCC6
AURKA	1	BRCA1
ATM	1	ATF2
EP300	1	DDX17
MAT1A	1	ESR1
MAT1A	1	BRCA1
MTA1	1	ESR1
MTA1	1	BRCA1
NEDD8	1	CUL2
RPS6KA4	1	RELA
ACTL6A	1	ATM
ABL2	1	POLR2B
ABL1	1	POLR2B
PDPK1	1	AKT1
AKT1	1	PDPK1
CDK1	1	TP53BP1
CEP85	1	MCM2
CDC7	1	MCM2
UBE2I	1	TRIM28
PPP1CA	1	TRIM28
SENP1	1	TRIM28
EP300	1	DDX5
EP300	1	H2AFX
EP300	1	HIST1H4C
HDAC10	1	TRIM28
EP300	1	PARP1
SUMO1	1	PARP1
SUMO3	1	PARP1
ZNF350	1	TRIM28
CTNNB1	1	EP300
EP300	1	CTNNB1
CSNK1A1	1	LEF1
EP400	1	KAT5
RNF2	1	H2AFZ
EP400	1	FANCA
EP400	1	HSPA1B
EP400	1	CDKN1A
EP300	1	TDG
CHD8	1	CTNNB1
CSNK1A1	1	PHLPP1
CSNK1A1	1	IFNAR1
AXIN1	1	CSNK1A1
CSNK1A1	1	AXIN1
CSNK1A1	1	HNRNPC
FBXO31	1	CCND1
PRKDC	1	HNRNPU
ATRIP	1	BRCA1
NCOR2	1	PPARG
NCOR1	1	PPARG
PPARG	1	SORBS1
SIRT1	1	NCOR2
SIRT1	1	NCOR1
FBXW7	1	NOTCH1
CTNNB1	1	TCF7L2
SMAD3	1	FOXO1
PPARG	1	SLC2A4
NCOR1	1	RBPJ
ESR1	1	FOXO1
MAPKAPK2	1	CREB1
PGR	1	FOXO1
NR1I3	1	FOXO1
NLK	1	TCF7L2
SOX4	1	TCF7L2
SOX17	1	TCF7L2
FOXG1	1	FOXO1
PRKCQ	1	CARD11
MYC	1	CDKN1A
SMAD2	1	TCF7L2
SMAD3	1	TCF7L2
EP300	1	SMAD2
SMAD2	1	EP300
CEBPB	1	E2F4
HINFP	1	PRKDC
HINFP	1	CKS2
RECQL4	1	APEX1
RECQL4	1	POLB
RECQL4	1	FEN1
APEX1	1	ARNT
WRN	1	NEIL1
AKT1	1	YBX1
YBX1	1	NEIL2
PARP1	1	ATM
NPAT	1	HINFP
HINFP	1	HIST1H4C
HINFP	1	ATM
TIPIN	1	RPA1
TIPIN	1	MCM4
TIPIN	1	TIMELESS
TIMELESS	1	TIPIN
LYN	1	LIME1
EP300	1	FEN1
MAP3K7	1	NLK
MLH1	1	PMS2
PMS2	1	TP73
MSH2	1	ATR
ATR	1	MSH2
CHEK1	1	UBE2B
CHEK1	1	TLK1
APC	1	POLB
APC	1	FEN1
XRCC1	1	POLB
APEX1	1	TXN
RHOA	1	CIT
LIMK1	1	CFL2
ROCK1	1	LIMK2
CDC42BPA	1	LIMK1
CDC42BPA	1	LIMK2
CFL1	1	ACTC1
CFL2	1	ACTC1
CFL1	1	LIMK1
LIMK1	1	CFL1
LIMK2	1	CFL1
LIMK1	1	ROCK1
ROCK1	1	LIMK1
STAT6	1	RHOA
ATRIP	1	TOPBP1
TOPBP1	1	ATRIP
NEK2	1	SGO1
HSPA1A	1	DCLRE1B
NEK2	1	CNTROB
PLK1	1	FANCM
TRAF6	1	TAB1
USP28	1	MYC
USP7	1	SKP1
MED14	1	STAT2
STAT2	1	MED14
KPNA2	1	IRF1
IRF1	1	BRIP1
CDC14B	1	FZR1
IRAK1	1	IRF7
IRF7	1	IRAK1
TLR2	1	TICAM2
TICAM2	1	MYD88
E2F1	1	XRCC1
TP53	1	HNRNPK
HNRNPK	1	TP53
RHOA	1	PKN2
BIRC2	1	MAP3K14
MAP3K14	1	BIRC2
BIRC3	1	MAP3K14
BIRC2	1	RIPK1
RIPK1	1	BIRC2
BIRC3	1	RIPK1
RIPK1	1	BIRC3
ERCC6	1	TP53
BIRC7	1	DIABLO
DIABLO	1	BIRC7
TRAF6	1	AKT3
TRAF6	1	AKT1
MYD88	1	TLR10
TLR10	1	MYD88
IRAK1	1	MYD88
MYD88	1	IRAK1
MYD88	1	TLR8
TLR8	1	MYD88
PDK1	1	PKN2
RB1	1	YY1
YY1	1	RB1
TDG	1	AR
TDG	1	PGR
TDG	1	NR3C1
MPG	1	ESR1
TDG	1	CREBBP
CREBBP	1	TDG
TDG	1	NKX2______1
MPG	1	MBD1
HSF1	1	PRKDC
ELAVL1	1	FOS
ELAVL1	1	MYC
SYMPK	1	CSTF2
ELAVL1	1	CDKN1A
ELAVL1	1	CCNA1
DLC1	1	BCL2L11
ELAVL1	1	CCNB1
ELAVL1	1	CCNA2
TDG	1	ESR1
FOXO3	1	ATM
STAT1	1	CASP1
ELAVL1	1	TP53
HIF1A	1	HIF1AN
HIF1AN	1	HIF1A
STAT1	1	ARNT
SUMO2	1	KDM1A
SUMO2	1	RCOR1
CEBPB	1	ORM1
STAT1	1	HIF1A
MAPK3	1	HIF1A
MAPK1	1	HIF1A
KDM1A	1	TP53
FOXM1	1	CDC25C
HRAS	1	NF1
NF1	1	HRAS
DDX58	1	RNF135
RNF135	1	DDX58
GSK3B	1	GLI3
KAT2B	1	CDK2
EP300	1	HMGN1
HMGN2	1	PBRM1
HMGN1	1	PBRM1
HMGN1	1	KAT2B
TOP1	1	LIG3
TOP1	1	LIG1
MTOR	1	TELO2
TELO2	1	MTOR
TELO2	1	ATM
PARP1	1	TOP1
CDK1	1	GADD45A
GADD45A	1	CDK1
CHEK2	1	TERF2
TERF2	1	CHEK2
CDK1	1	CDC25A
CDC25A	1	CDK1
TRIM28	1	MDM2
ZNF420	1	HDAC1
ATM	1	ZNF420
CHEK1	1	CLSPN
CLSPN	1	CHEK1
CLSPN	1	UBE2B
EP300	1	HIF1A
HIF1A	1	EP300
EP300	1	ARNT
CHEK1	1	HIST1H3H
HIF1AN	1	EPAS1
CREBBP	1	ARNT
HIF1AN	1	EP300
MAD2L1	1	ANAPC7
FBXO5	1	FZR1
PLK1	1	EVI5
PARP1	1	AURKB
BUB1B	1	CDC20
MAD2L1	1	CDC20
CHEK2	1	PTTG1
CHEK1	1	PTTG1
IRF3	1	CXCL10
MYD88	1	TLR9
TLR9	1	MYD88
MYD88	1	TLR7
TLR7	1	MYD88
SMARCA4	1	CDKN1A
E2F4	1	MYBL2
SMARCA4	1	GADD45A
ATM	1	BLM
BLM	1	CHAF1A
MAPK14	1	DDB2
MAPK14	1	CCND2
RPS6KA3	1	HIST1H3H
RPS6KA5	1	HIST1H3H
MCM10	1	POLA1
FBXW8	1	CCND1
KDM7A	1	AR
KPNA2	1	CHEK2
BUB1	1	CDC20
BUB1	1	SMC1A
KIF4A	1	PRC1
PLK1	1	SMC1A
KDM1B	1	HIST1H3H
TTK	1	PRC1
USP7	1	MARCH7
TTK	1	TACC2
KDM1A	1	CHRNA1
KDM1A	1	CDKN1C
ESPL1	1	SMC1A
KDM1A	1	ACTB
KDM1A	1	SCN1A
KDM1A	1	SCN2A
MAPK7	1	NR4A1
KDM1A	1	SCN3A
USP9X	1	MARCH7
IRAK1	1	IRAK4
IRAK4	1	IRAK1
TRIM28	1	SETDB1
TRIM28	1	CHD3
ATM	1	E2F1
GMNN	1	CDC6
CDK2	1	CDKN1A
CDKN1A	1	CDK2
ATM	1	SP1
ATM	1	SMC1A
MAP2K5	1	MAP3K3
MAP3K3	1	MAP2K5
ATM	1	MDM4
TP53	1	NFYB
VDR	1	CYP3A4
TP53	1	NFYA
VDR	1	CYP2B6
ING2	1	EP300
SIRT2	1	HIST1H3H
SIRT1	1	APEX1
ASF1A	1	EP300
VDR	1	CYP2C9
SIRT1	1	HIST1H3H
KAT2B	1	HIST1H4C
MDM4	1	MDM2
MDM2	1	MDM4
MDM4	1	TP53
TP53	1	MDM4
APEX1	1	STAT3
STAT3	1	APEX1
APC	1	CTNNB1
CDK7	1	CCNH
CCNH	1	CDK7
NEDD8	1	CUL4A
ATM	1	ATR
ATR	1	ATM
MCPH1	1	BRCA2
USP28	1	SKP1
TP53	1	GTSE1
GTSE1	1	TP53
GFI1	1	BAX
ATM	1	DCLRE1C
CKS2	1	CENPE
GFI1B	1	CDKN1A
